año_hecho,departamen,provincia,distrito,denuncias_dep,geom
2023,LIMA,LIMA,EL AGUSTINO,13,-76.98919|-76.9874039|-76.9961786|-77.0000373999999|-76.9998148|-77.0024759|-77.0040183|-77.0044918|-77.0072973|-76.9758724|-76.9793215999999|-76.97942|-76.9868197|-12.0398|-12.0445056999999|-12.0505342|-12.0613101|-12.0604873|-12.0565685|-12.0535103|-12.0561822999999|-12.0587834999999|-12.0590048999999|-12.0552617|-12.05519|-12.042542
2023,LIMA,LIMA,INDEPENDENCIA,6,-77.0528985999999|-77.0459228|-77.0411240999999|-77.0466617|-77.0481063999999|-77.0490818|-11.9764011|-11.9750602|-11.9704045|-11.9737734|-11.9725913|-11.9731097
2023,LIMA,LIMA,JESUS MARIA,3,-77.04804|-77.0469229|-77.054341|-12.0720143999999|-12.0741022999999|-12.0810837
2023,LIMA,LIMA,LA MOLINA,60,-76.8906984|-76.891266|-76.9177032|-76.9718324|-76.9686267|-76.9694705|-76.96478|-76.921736|-76.9410317|-76.9396814|-76.9394094|-76.9469881|-76.946989|-76.9497281|-76.9421631|-76.9419144|-76.9416983|-76.9464239|-76.947547|-76.948297|-76.9494951|-76.9495201999999|-76.9499253|-76.9515923|-76.9508907|-76.9475284|-76.9568529|-76.9529299|-76.9531838999999|-76.9559267|-76.9617628|-76.9591839999999|-76.9587791|-76.9562465|-76.9565997999999|-76.9544162999999|-76.9510156|-76.9447232|-76.9364315999999|-76.9302232|-76.928234|-76.9275175|-76.9187612|-76.9261296999999|-76.9230271|-76.9404763|-76.9378814|-76.943397|-12.0865021|-12.074485|-12.0783278|-12.0750308999999|-12.0783733|-12.0825985|-12.0648151999999|-12.0794165999999|-12.0736737|-12.0736800999999|-12.0752785999999|-12.0783731999999|-12.0783764999999|-12.0732418|-12.072932|-12.0709117|-12.0706428999999|-12.0625115999999|-12.0641118999999|-12.063772|-12.0645296|-12.0618441|-12.0602463999999|-12.0608371|-12.0631476|-12.0687745999999|-12.0694872999999|-12.0643545|-12.0639699|-12.0644703999999|-12.0659029|-12.0657481|-12.0679898999999|-12.0721955|-12.0714346999999|-12.0721834999999|-12.0978641999999|-12.0907448999999|-12.0868793999999|-12.0830988|-12.0820196|-12.0839880999999|-12.085302|-12.0958239999999|-12.0963925|-12.0971124|-12.1111769|-12.111661
2023,LIMA,LIMA,LA VICTORIA,36,-77.0097840999999|-77.0095176|-76.9998106|-77.0011391|-77.0008466|-76.9999003|-77.003003|-77.0044003|-77.0001594999999|-77.0006264|-77.0091149|-77.007918|-76.9985048|-76.9975526|-77.0160842|-77.0248976|-77.0162899|-77.0133332999999|-77.011318|-77.016046|-77.0122316|-77.0303633|-12.0647309999999|-12.0655753999999|-12.0642589999999|-12.0636726|-12.0646859|-12.0651455999999|-12.0664745999999|-12.0696533|-12.0689821999999|-12.0690461999999|-12.0730882|-12.0805136|-12.069217|-12.0677019|-12.0789085|-12.0810183999999|-12.0734497|-12.0728596|-12.0731627|-12.0643198999999|-12.0648578|-12.0618213999999
2023,LIMA,LIMA,LIMA,85,-77.0131137|-77.0117576|-77.0127496|-77.0143022|-77.0146555|-77.0148991|-77.0217623|-77.0297968|-77.0320629999999|-77.0294163|-77.0269764|-77.0220192|-77.0351271|-77.0335977999999|-77.0427933999999|-77.0443988|-77.0489309|-77.0606467|-77.0583572|-77.0621758999999|-77.0576677999999|-77.0654882|-77.0623438|-77.0642323|-77.0622858|-77.0630123|-77.0645044|-77.0659691|-77.066173046|-77.0735650999999|-77.069353|-77.0765791|-77.077601603|-77.0767834|-77.0754368|-77.0777738|-77.0763904|-77.0738465|-77.0740072|-77.0743296|-77.0718811|-77.0705222|-77.0690868|-77.069769|-77.0805106999999|-77.084045713|-77.080395293|-77.0811668|-77.0821473|-77.078363|-77.079068|-77.0768927|-77.0762991|-77.0685385|-77.06916|-77.0680371|-77.0683566|-77.0692965|-77.0728165|-77.0719875|-77.0653307|-77.0666324|-77.0629336|-77.064166|-77.0608179|-77.0570534999999|-77.0557995999999|-77.0546137|-77.0536319|-77.0531728|-77.0519265|-77.0499399|-77.0489369|-12.0609631999999|-12.059953|-12.0584339|-12.0580825|-12.0596434|-12.0612705999999|-12.0578841|-12.0514296|-12.0509377|-12.0528388|-12.0537702|-12.0539765999999|-12.0593949|-12.0543400999999|-12.046374|-12.0481915999999|-12.0434908|-12.0550268|-12.0552797999999|-12.0490245|-12.0489564|-12.0498923|-12.0494570999999|-12.0516825999999|-12.0522535|-12.0533613|-12.0525192|-12.0515876|-12.0520416919999|-12.052652|-12.0499431|-12.0467211|-12.0432393589999|-12.0509948|-12.0510874999999|-12.0544113|-12.0575512999999|-12.0572298|-12.0564778|-12.0567045999999|-12.0560844|-12.0543691999999|-12.0548517999999|-12.0553939|-12.0533077|-12.052044|-12.036497407|-12.0366215|-12.0372705|-12.0367985999999|-12.0386440999999|-12.0384981999999|-12.0417184999999|-12.0418612|-12.0377591999999|-12.0371572999999|-12.0353142|-12.0353335|-12.0366903|-12.0354505999999|-12.0355415|-12.0380799|-12.0385949999999|-12.0378582|-12.0380822|-12.0395103|-12.0375875999999|-12.0381613|-12.0386374|-12.0390874999999|-12.0394009999999|-12.0367350999999|-12.0377523999999
2023,LIMA,LIMA,LINCE,51,-77.0408304|-77.0428029|-77.0347137|-77.033901|-77.0329591999999|-77.0332217|-77.0321216|-77.0307200999999|-77.0278278|-77.0261745999999|-77.0255233|-77.0263036|-77.0271726999999|-77.027392|-77.0294122|-77.0291167|-77.0304803|-77.0311181|-77.0313525999999|-77.0330903999999|-77.0324424|-77.0315206|-77.0316861|-77.0323022|-77.0321357999999|-77.0318447|-77.0301566|-77.0281279|-77.0280987|-77.0286043|-77.0306707|-77.035268|-77.0353049999999|-77.0379149999999|-77.0377447|-77.0362145|-77.0355629|-77.0372411|-77.0401515|-77.0413680999999|-77.041683|-77.0418619|-77.0406241|-77.0399901|-77.0431457999999|-77.0422930999999|-77.043925|-77.0455455|-12.0895705999999|-12.0897055999999|-12.0864172|-12.0860794|-12.0857184|-12.086289|-12.0866632999999|-12.0901216999999|-12.0897117|-12.0862046|-12.0904399|-12.0891099999999|-12.0904366|-12.083518|-12.0837501|-12.0833931999999|-12.0835463999999|-12.0850146|-12.0853855999999|-12.0848799999999|-12.0839228999999|-12.0830900999999|-12.0815714999999|-12.082234|-12.0803723999999|-12.0809877|-12.0802967|-12.0820176|-12.0816589|-12.0809821999999|-12.0792916|-12.0800649999999|-12.0799324|-12.0810693|-12.0819523|-12.0813734999999|-12.0848075|-12.0855667|-12.0855501|-12.0851423999999|-12.0850479|-12.0846438999999|-12.0848566|-12.0844339|-12.0848915|-12.0857427|-12.0847282|-12.0840899
2023,LIMA,LIMA,LOS OLIVOS,153,-77.0839665|-77.0845064|-77.0750676|-77.0746856|-77.075968|-77.077001553|-77.0755135|-77.0761582|-77.0758845999999|-77.0759715849999|-77.0760145|-77.0760253999999|-77.0723179|-77.0711449|-77.0708707|-77.0729451999999|-77.0729958|-77.071324|-77.0699523|-77.0687121999999|-77.0622348|-77.0635401|-77.0710420999999|-77.0721785|-77.068719|-77.068951|-77.0697076|-77.0723366999999|-77.0739108|-77.0784813|-77.0780766|-77.0752888|-77.0762776|-77.0771323|-77.0742164|-77.0722236|-77.0712623|-77.0686785|-77.0703311|-77.0679365|-77.0657467|-77.0649112|-77.0644513|-77.0721822|-77.0723636|-77.0722054|-77.067984|-77.0720596|-77.071592|-77.0748053|-77.0750077|-77.0792906|-77.0775069|-77.0766016|-77.0739354|-77.0741421|-77.0765921|-77.0833976|-77.0813624|-77.0809937|-77.0816671|-77.0832336999999|-77.0830675999999|-77.0830066|-77.0801898999999|-77.0704772|-77.0715835|-77.0717098|-77.0719283999999|-77.0784927999999|-77.0760726999999|-77.0641815|-77.0649278|-77.0632821|-77.0624369|-77.0622248|-77.0662694|-77.0666403|-77.0630685|-77.0629778|-77.0647602|-77.0649357|-77.0749403|-77.0765028|-77.0762658|-77.0784472|-77.0790823|-77.0779193|-77.0765935|-77.0751994|-77.0744822999999|-77.0756341|-77.0775981|-77.0771548|-77.0752437|-77.0743947999999|-77.0744949|-77.0750083999999|-77.0746473|-77.0751248999999|-77.0736249|-77.0732427|-77.0730045999999|-77.0726357|-77.0714929|-77.0758733|-77.0738048|-77.0750639|-77.0747041|-77.0745646999999|-77.075762|-77.0777159|-77.078751|-77.0779416999999|-77.0757517|-77.0818986|-77.0805611|-77.0820927|-77.0840568|-77.0845436|-77.084634509|-77.0834273|-77.0798302|-77.0799236|-77.080384|-77.0829567|-11.9730162|-11.9740507999999|-11.9568730999999|-11.958518|-11.958835|-11.9578948289999|-11.9628|-11.9601923999999|-11.9594228999999|-11.9593537719999|-11.9592802999999|-11.9593004999999|-11.9600194|-11.9588616999999|-11.9591882|-11.9587615999999|-11.9584712|-11.9541494|-11.9542491|-11.9531484|-11.9682424|-11.9672886999999|-11.9729948999999|-11.9715227999999|-11.9717525|-11.9708461999999|-11.9698309999999|-11.9692805|-11.9666675999999|-11.9670437|-11.9705628999999|-11.9717577|-11.9716928999999|-11.9840166999999|-11.9842882|-11.9837360999999|-11.9856773999999|-11.9858940999999|-11.9772019|-11.9902936|-11.9917608|-11.9897336|-11.9934729999999|-11.9960144999999|-11.9946808999999|-11.9924720999999|-11.9929933|-11.9874664|-11.9910778|-11.9900132999999|-11.9879913|-11.9890101|-11.9913213|-11.9947668999999|-11.9937186999999|-11.995083|-11.9947563|-11.9959079999999|-11.9925976|-11.9793324999999|-11.9763578999999|-11.9765947999999|-11.9809731999999|-11.9998499|-12.0004114|-12.0038029999999|-12.0056231|-12.0054685|-12.0088620999999|-12.006114|-12.0064346|-11.9994892999999|-12.0004513|-12.0006706|-12.0017564999999|-12.0028525|-12.0048181|-12.0073684999999|-12.0055867999999|-12.005892|-12.0056410999999|-12.0048477|-11.9229316|-11.9259026999999|-11.9282818999999|-11.9324151|-11.9334153|-11.9335642|-11.9337227999999|-11.9336531|-11.9357962|-11.9362831|-11.9354665999999|-11.9395340999999|-11.9406898|-11.9407965999999|-11.9401285|-11.9395185999999|-11.9379741|-11.9381271|-11.9365973999999|-11.9372564999999|-11.9331462|-11.9444986999999|-11.9450626|-11.9456971999999|-11.9458630999999|-11.9446988999999|-11.9438087999999|-11.9430854999999|-11.9438028|-11.9446977|-11.9500232|-11.9490248999999|-11.9524547999999|-11.9520037|-11.949559|-11.9494331|-11.9508812|-11.952258|-11.948056816|-11.9373145|-11.9385447999999|-11.9372832999999|-11.936822|-11.9369101999999
2023,LIMA,LIMA,LURIGANCHO,15,-76.9105433999999|-76.916667|-76.920038348|-76.93928588|-76.921712046|-76.9413338|-76.942933684|-76.944141|-76.9447815|-76.942654734|-76.7118839|-11.9852655|-11.983333|-11.99097474|-11.976533596|-11.9739727309999|-11.9671243|-11.9659436329999|-11.9835509|-11.9850489999999|-11.9915624449999|-11.9462492
2023,LIMA,LIMA,LURIN,6,-76.876844|-76.8840477|-12.2183178|-12.2608091999999
2023,LIMA,LIMA,MAGDALENA DEL MAR,36,-77.066481|-77.0684856|-77.0693362|-77.07005|-77.0690906|-77.0681537|-77.0733716|-77.0757313999999|-77.0701228999999|-77.0696452999999|-77.0693484|-77.0685210999999|-77.0685548|-77.0700298|-77.0706908|-77.072583|-77.0732196|-77.0734987|-77.0736813|-77.0713067|-77.072056|-77.0697830999999|-77.065778|-77.0666303|-77.0679028|-77.0675491|-77.0670637|-77.0639792|-77.061677|-77.0593926|-77.061366|-77.0614386|-77.0609773|-12.0857617|-12.0867746|-12.0866392|-12.0856284999999|-12.085139|-12.0857738999999|-12.0871342|-12.0936169999999|-12.0951241|-12.0948797999999|-12.0935956|-12.0933838999999|-12.0926310999999|-12.0904161|-12.0915727999999|-12.0913619999999|-12.0913591|-12.0906229999999|-12.0903516|-12.0904004999999|-12.0896923|-12.0895394999999|-12.0890132|-12.0905328|-12.0918788999999|-12.0923281999999|-12.0915858999999|-12.0888848999999|-12.0887481|-12.0924461999999|-12.0928400999999|-12.1012284999999|-12.1029665999999
2023,LIMA,LIMA,MIRAFLORES,27,-77.0268748999999|-77.0275925999999|-77.0292218|-77.0322733|-77.0299489|-77.0280676|-77.0328613|-77.0322257999999|-77.030539|-77.0282223|-77.0277565|-77.0261358|-77.0264665999999|-77.030404|-77.038019|-77.0367239999999|-77.0352139999999|-77.0304520999999|-12.1088712|-12.1110452999999|-12.1098544999999|-12.110965|-12.1137330999999|-12.1155057|-12.1185533|-12.1235972|-12.1218772999999|-12.1211772999999|-12.119369|-12.1278732|-12.1273543999999|-12.1247137999999|-12.116025|-12.1182115999999|-12.1187500999999|-12.1034015999999
2023,LIMA,LIMA,PACHACAMAC,59,-76.8600816|-76.8572152|-76.8539171|-76.8510668|-76.8681324|-76.8500124189999|-76.851857779|-76.8538748|-76.8744503|-76.8732732|-76.8724101|-76.87201|-76.8715084|-76.8686465279999|-76.866667|-76.8631919|-76.8650925|-76.8758827|-76.884258864|-76.8808573|-76.8771406|-76.8732672|-76.8803834|-76.8818815|-76.8816444999999|-76.8814088|-12.2284978|-12.2315014|-12.2211882|-12.218487|-12.1865579999999|-12.2083173029999|-12.2086109169999|-12.2095337|-12.2112607999999|-12.1497343999999|-12.1243411|-12.1282899999999|-12.1351984999999|-12.156164443|-12.166667|-12.1105299|-12.1012627|-12.1064651|-12.0919368789999|-12.095857|-12.0901064|-12.0859884999999|-12.0885130999999|-12.088876|-12.0852520999999|-12.0853086999999
2023,LIMA,LIMA,PUCUSANA,7,-76.7733823|-12.4826088
2023,LIMA,LIMA,PUENTE PIEDRA,78,-77.0730152|-77.0638218|-77.073659|-77.0733642|-77.0732997|-77.07228|-77.0755264|-77.0744298|-77.0748695999999|-77.0760392|-77.0752887|-77.0776147999999|-77.070696083|-77.069375608|-77.0716545|-77.0690832|-77.072829|-77.0798238|-77.08974|-77.0847018|-77.0845064|-77.0819202|-77.0815363|-77.0881034|-77.077483|-77.0851205|-77.0870693|-77.0882339|-77.0895421|-77.0933244|-77.093969|-77.1064463|-77.1041984999999|-77.1047996999999|-77.1152493|-77.1173867|-77.1226421|-77.1003322999999|-77.0979045999999|-77.0985952|-77.0895421|-77.0986619|-77.0987287|-77.0990725|-77.0871569999999|-77.0904932|-77.0835734|-77.0846621|-77.0768416|-77.0785487|-77.0785992|-77.0763936|-77.0761318|-77.0704572|-11.9058181999999|-11.8779117999999|-11.8662007|-11.86664|-11.8667376999999|-11.8678229999999|-11.8683050999999|-11.8648256|-11.8647192|-11.8654321999999|-11.8655689999999|-11.8674670999999|-11.8769509859999|-11.880140701|-11.8819313|-11.8839594|-11.8839545|-11.8670559|-11.9207999999999|-11.9261498|-11.9307274999999|-11.9266732|-11.9232608|-11.9176211999999|-11.9261873999999|-11.9323135999999|-11.9344705|-11.9367779|-11.9386461999999|-11.9369869|-11.9350257999999|-11.832929|-11.8337855|-11.8313903|-11.8303523|-11.827822|-11.8249456|-11.8225277|-11.8219799999999|-11.8257639|-11.8408767999999|-11.8435843|-11.8436103|-11.8493091999999|-11.8580979|-11.8595591|-11.8561665|-11.855938|-11.8533868|-11.8611160999999|-11.8629074999999|-11.8634352|-11.8599225|-11.8600969999999
2023,LIMA,LIMA,RIMAC,94,-77.0159636|-77.0224639|-77.0220793999999|-77.0359035|-77.0345597|-77.0423835999999|-77.0484059|-77.0438982|-77.0419988|-77.0436852|-77.0371754|-77.0336037|-77.0343063999999|-77.0371468|-77.0364044|-77.0389849|-77.0365858|-77.0337569|-77.0351608999999|-77.034174|-77.0364107999999|-77.0373754|-77.0380706999999|-77.037622|-77.0406204|-77.0399694|-77.0386293|-77.0333581|-77.0326754|-77.0317656999999|-77.0311998|-77.0309841|-77.0312534999999|-77.0304229|-77.0281277999999|-77.0288769|-77.0267063|-77.0267499|-77.0268355|-77.0261459|-77.0285142|-77.0293273|-77.0301790999999|-77.0277517|-77.0278912|-77.0279432|-77.0284673|-77.0322903|-77.0332342|-77.0318211|-77.0311912|-77.0312154|-77.0333729|-77.033058|-77.0287302|-77.0277804|-77.0298192|-77.0311238|-77.0320852|-77.0312925|-77.0282786|-77.0259055|-77.027509|-77.0252485|-77.0262945|-77.0263305|-77.0263105|-77.0272552|-77.0171908|-77.0244196|-77.0277035999999|-77.0322825|-77.031217179|-77.030835|-12.0419727|-12.0431603|-12.0415611|-12.0055398|-12.0166326|-12.0147737999999|-12.0238022|-12.032234|-12.0325548|-12.03354|-12.0385947999999|-12.0376279|-12.0355109999999|-12.0350473|-12.0315879999999|-12.0308229|-12.0307177999999|-12.0317254999999|-12.0270229|-12.0271895999999|-12.026488|-12.0261505999999|-12.0282617|-12.0279495|-12.0282965|-12.0267774|-12.0223525|-12.0192966|-12.0196561999999|-12.0235958|-12.0229677|-12.022929|-12.0212415|-12.0217891999999|-12.0231597|-12.0218374|-12.0239217999999|-12.0244253999999|-12.0246529|-12.0238598|-12.0289142999999|-12.0283183999999|-12.0277833|-12.0279353|-12.0254727|-12.0248166|-12.0243393|-12.0245189999999|-12.0252389999999|-12.0274532|-12.0280273999999|-12.0289903999999|-12.0296372999999|-12.0300159|-12.0307938999999|-12.0318789999999|-12.0316116999999|-12.0330276|-12.0366726999999|-12.0396916|-12.0386076999999|-12.0364759999999|-12.0383692|-12.0342223|-12.0315884999999|-12.0313512|-12.0303107999999|-12.0295249|-12.0398584|-12.0153827|-12.0161014999999|-12.0154631|-12.0133602069999|-12.0097747999999
2023,LIMA,LIMA,SAN BORJA,46,-76.9830165|-76.9858859|-76.9865152|-76.9848229|-76.9844924|-76.9824427|-76.9859302|-76.9830277|-76.9849934|-76.9808002|-76.979857|-76.9802192|-76.9868077|-76.991645|-76.9927486999999|-76.991105|-76.9925899|-76.9875952|-76.9900251|-76.9890948|-76.9888551|-76.9898918|-76.992365|-76.9962706|-76.9996361|-77.0028575|-77.0012611|-77.0030932|-77.0034602|-77.0051573|-77.0074883|-77.0084351|-77.0075786|-77.0020769|-77.0013959|-77.0006441|-77.0032988|-77.0015078|-77.0046054|-77.0039465|-76.9934849|-12.1094052|-12.1104051999999|-12.1102816|-12.1087922999999|-12.1080246999999|-12.1064377|-12.0898802|-12.0902455999999|-12.0927169999999|-12.0968943999999|-12.1045311|-12.1033978|-12.1007420999999|-12.1005559|-12.1039979999999|-12.1035471|-12.0963159999999|-12.0945493999999|-12.0898118|-12.0883648999999|-12.0845543|-12.0838788|-12.0885235|-12.0899092999999|-12.0929131|-12.0948043999999|-12.0841948|-12.0844789999999|-12.0882809|-12.0888515999999|-12.0916748999999|-12.0953132999999|-12.0943335|-12.0979189999999|-12.1014383999999|-12.1039987999999|-12.1047803|-12.110296|-12.1102885|-12.1077296999999|-12.1096684
2023,LIMA,LIMA,SAN ISIDRO,36,-77.0386806|-77.033581|-77.0362967|-77.0405939|-77.0404574|-77.0398184|-77.048171|-77.0484408|-77.0556852|-77.0512128|-77.0434709|-77.0346548|-77.0349247|-77.033863|-77.0365684|-77.027038|-77.0276150999999|-77.0276150999999|-77.0277275|-77.027705|-77.0327814|-77.0294049|-77.0325963|-77.0314286999999|-77.0219433|-77.0270204999999|-77.026445|-77.0271104999999|-77.0233527|-77.0205299|-77.0154013|-77.017155|-77.0589424|-12.1052498999999|-12.1005483|-12.0997586999999|-12.1059053|-12.1064357|-12.1079839999999|-12.1062661|-12.107815|-12.1004629999999|-12.0974102|-12.0933413|-12.0963798999999|-12.0936816999999|-12.0898973|-12.090927|-12.0914584999999|-12.0923968|-12.0935335999999|-12.0957033|-12.0918763999999|-12.0930054999999|-12.1015234999999|-12.0998668999999|-12.1029467|-12.1013177|-12.0981871999999|-12.0982885999999|-12.0965514|-12.098787|-12.0978557|-12.0908802|-12.0903299999999|-12.1033408
2023,LIMA,LIMA,SAN JUAN DE LURIGANCHO,375,-76.9640243|-76.985606|-76.9847462|-76.9862677|-76.9865903|-76.9861338|-76.9723933|-76.9778896|-76.9772285|-76.976132692|-76.9807327|-76.9857036|-76.9837123|-76.9758593999999|-76.9797436|-76.9812913869999|-76.9843865999999|-76.9884276|-76.9892376|-76.9914189|-76.9951546999999|-76.9960434|-76.9968536|-76.9964181|-76.9939836|-76.993457898|-76.995514476|-76.998040975|-76.9966115|-76.9919937|-76.990880166|-76.9905201|-76.9889335999999|-76.9900155999999|-76.989917656|-76.9875007|-76.9873708|-76.9928862|-76.9913525|-76.9969321|-76.9984168999999|-76.9977339|-76.9975841|-76.9995979|-76.9996993|-76.9995224|-76.9995545|-77.0019477|-77.0023763|-76.9991818|-76.9996365|-77.0002906|-77.0074605|-77.0074355|-77.005792076|-77.0070556|-77.0069826|-77.0068752999999|-77.0041990999999|-77.0045257|-77.0024963|-77.0029163|-77.0006104|-77.0001071|-77.0002314|-77.0022709|-77.0023254|-77.001881|-77.0044703|-77.004006208|-77.0042637|-77.0042617999999|-77.0042145|-77.0030078|-77.000605768|-77.0040704|-77.0058239|-77.0057724|-77.0057731|-77.0057568|-77.005762|-77.0055758|-77.0055945|-77.0092526999999|-77.009641|-77.0095391|-77.0092827|-77.0050992|-77.0053459|-77.0055336999999|-77.004959224|-77.0033313|-77.0014998|-77.0008785|-77.0008569|-76.9989524|-77.0000131|-77.0018466|-77.0028558|-77.0012378|-76.9964489|-76.9967748999999|-76.998091|-76.9976635|-76.9988015|-76.9937614|-76.9917152|-76.9919235|-76.9890161|-76.9890162|-76.9890156|-76.9888498|-76.9921444|-76.9945473|-76.9956831|-76.9995133|-77.0009366|-77.0016241|-77.0010826|-77.0011966|-77.0024027|-77.006033063|-77.0068914|-77.0103625|-77.0088216|-77.0093952|-77.0082183|-77.004964678|-77.0047289|-77.0071164|-77.0069062|-77.0076119999999|-77.0085718999999|-77.0067793|-77.0035991999999|-77.0036523|-77.0009133|-77.0037554|-77.00163|-76.9996135|-76.999611|-77.0004835|-77.0016552|-77.0042549|-77.0043336|-77.0033325|-77.0058166|-77.0079267|-77.0090254|-77.0097094|-76.9993843|-77.0038323|-76.9986194|-76.9981468999999|-76.9905822|-76.9919375|-76.9875294|-76.989807344|-76.9916261|-76.9934899|-76.9966335|-76.9977926|-76.9970665|-76.9939511|-76.9979911|-76.9969666|-77.0129780999999|-77.0143482999999|-77.017336|-77.0169855|-77.0173894|-77.016589|-77.0177604|-77.0165215|-77.0165808|-77.0165796|-77.0155095|-77.0143664999999|-77.0129742999999|-77.0107993999999|-77.0107515|-77.0142149|-77.0140145|-77.0146251|-77.0139934|-77.0111047999999|-77.0105157|-77.0104772999999|-77.0125444999999|-77.0118944|-77.0149221|-77.0141716|-77.021857|-77.0168634|-77.0205793|-77.0205849|-77.0205778|-77.0193826999999|-77.0135114999999|-77.0157153|-77.0151313|-77.0151763|-77.0108124|-77.0127549|-77.0137124|-77.0139424|-77.0127019|-77.0109487999999|-77.0108104|-77.0152601|-77.0139841|-77.0191866|-77.0208223|-77.0173480999999|-77.0154800999999|-77.0125227|-77.0109654|-77.0099845999999|-77.0073256|-76.9830473|-76.9824777|-76.9804176|-76.9803194|-76.9800991|-76.9779425|-76.9786626|-76.9795192999999|-76.9708243|-76.9737724999999|-76.972968618|-76.9747527|-76.9747472999999|-76.969752|-76.966575057|-76.9711559|-76.9711497|-11.9541733999999|-11.9799313|-11.9801163999999|-11.9754002999999|-11.9756648|-11.9736202999999|-11.9657791|-11.9598799|-11.9513335999999|-11.949465258|-11.9511697999999|-11.9642855999999|-11.9604653|-11.9653625|-11.963388|-11.965949335|-11.9658908|-11.9685148999999|-11.9663696|-11.9707491999999|-11.9719087|-11.9709351|-11.9671445|-11.9667497|-11.9689301|-11.9660603089999|-11.964343855|-11.964695031|-11.963602|-11.9608114|-11.962089981|-11.9646175999999|-11.963377|-11.9652651|-11.962767361|-11.9597841|-11.9593326|-11.9560799|-11.9526276|-11.9515789|-11.9552722999999|-11.9566063999999|-11.9576711999999|-11.9603974999999|-11.9602444|-11.9601110999999|-11.9602937999999|-11.9609970999999|-11.9595636999999|-11.9570982|-11.9568073999999|-11.9526589999999|-11.9648212999999|-11.9658501|-11.9668338979999|-11.9638854|-11.9640873999999|-11.9618773999999|-11.961586|-11.9621766|-11.9619263|-11.961421|-11.9621536999999|-11.9617501999999|-11.9621739|-11.9665520999999|-11.9647692|-11.9647165|-11.9670849999999|-11.9681795999999|-11.9681795999999|-11.9679413|-11.9683664|-11.9686958|-11.971324974|-11.9723883|-11.9704786|-11.9706737999999|-11.9706744|-11.9706919|-11.9706859|-11.9704639|-11.9704482999999|-11.9672739|-11.9673195999999|-11.9689604|-11.9752344|-11.9736215|-11.9745478|-11.9815915|-11.979331768|-11.9821750999999|-11.9814544|-11.9830734|-11.9781743|-11.9768149|-11.9753615999999|-11.9765389|-11.9776807|-11.9740310999999|-11.9721364|-11.9740792|-11.9737550999999|-11.9757433999999|-11.9768043999999|-11.9769262999999|-11.9767876999999|-11.9793554|-11.980221|-11.9802207999999|-11.9802213999999|-11.9801649999999|-11.9805135999999|-11.9817279|-11.9861194|-11.9926834|-11.9875304999999|-11.9874914|-11.9834514|-11.9834969999999|-11.9841231999999|-11.984652492|-11.9851143|-11.9876447999999|-11.9871980999999|-11.9896742|-11.9901500999999|-11.990372501|-11.9907451999999|-11.9908975999999|-11.9941150999999|-11.9948319|-11.9956288999999|-11.9963554999999|-11.9956774999999|-11.9967500999999|-11.9982666999999|-11.9977946999999|-12.00348|-12.0029805|-12.0029726|-12.0044452|-12.0050484999999|-12.0045137|-12.0043099|-12.0047544|-12.0060104|-12.0026533|-12.0007699999999|-12.0070699|-12.0092758|-12.0064841|-12.0077982999999|-12.0091522|-12.0075323999999|-12.0070256|-12.0044619999999|-12.0044024699999|-12.0049653|-12.0030143|-12.004432|-12.0039816999999|-12.0015541999999|-12.0026538|-11.9951798999999|-11.9955087|-12.0074207|-12.0082735|-12.0104329|-12.0088188|-12.0047804|-12.0037212|-12.0027539|-12.002171|-12.002087|-12.0020901|-12.0037915|-12.0050866|-12.003658|-12.0002585|-12.0003795|-11.999561|-11.9980255999999|-11.9989636|-11.9966047|-11.9957820999999|-11.9933154|-11.9901480999999|-11.9916562999999|-11.9915205999999|-11.9918483|-11.9931159|-11.9915248|-11.9876654999999|-11.9868590999999|-11.9868883|-11.986888|-11.9853376|-11.9866675|-11.986726|-11.9892222999999|-11.9887876999999|-11.9882774|-11.9817899999999|-11.9831387999999|-11.9794166999999|-11.9805043|-11.9788381|-11.9747429999999|-11.9750253999999|-11.9777473999999|-11.9764137999999|-11.9805132|-11.9791933999999|-11.9716247|-11.971468|-11.9663662|-11.9472178999999|-11.9486158|-11.9483268999999|-11.9453715999999|-11.9434279999999|-11.9487382999999|-11.9475252|-11.9470226999999|-11.9452229999999|-11.9425904999999|-11.9424878999999|-11.9428574|-11.9417814509999|-11.9406797|-11.9476152|-11.941655|-11.936558276|-11.9372286|-11.9366061
2023,LIMA,LIMA,SAN JUAN DE MIRAFLORES,8,-76.960039701|-76.958905|-76.953549056|-76.957293769|-76.957973212|-76.9503152|-76.958629155|-76.958792177|-12.1270471039999|-12.1279256999999|-12.127791617|-12.137199842|-12.1381889309999|-12.1281342999999|-12.1264600829999|-12.1225126269999
2023,LIMA,LIMA,SAN LUIS,9,-76.9985221|-77.001364|-76.9958851|-76.996418|-76.9981309|-76.9972650999999|-76.9974573|-76.9980424999999|-76.9949635|-12.061054|-12.0630275999999|-12.0644047|-12.0658776|-12.0655457|-12.0643655|-12.0638807999999|-12.0621465999999|-12.0641788
